"ID","Name","Description","URL","SKU","Categories","Status","Image","Price","Stock Status","Sale Price"
"1413","Ham and Cheese Jambon","","https://weshop4u.ie/products/ham-and-cheese-jambon","","Deli","published","https://weshop4u.ie/storage/products/ham-and-cheese-jambon.jpg","2.99","in_stock",""
"1414","Spicy Wedges Roll","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p>","https://weshop4u.ie/products/spicy-wedges-roll","","Rolls","published","https://weshop4u.ie/storage/products/spicy-wedges-roll.jpg","4.49","in_stock",""
"1415","Chicken Wings x6","","https://weshop4u.ie/products/chicken-wings-x6","","Deli","published","https://weshop4u.ie/storage/products/chicken-wings-x6.jpg","4.49","in_stock",""
"1417","Hot Plain Chicken Fillet and Wedges Roll","<p>All deli Items come with butter. </p><p>You can add sauces in the checkout page comments box. Garlic sauce, Garlic Mayo sauce, Tomato Ketchup, Brown sauce, BBQ sauce, Hot Chili sauce and Sweet Chili sauce.</p>","https://weshop4u.ie/products/hot-and-chicken-roll-and-wedges","","Rolls","published","https://weshop4u.ie/storage/products/chicken-fillet-and-wedges-roll.jpg","5.99","in_stock",""
"1418","Bran Flakes 375g","","https://weshop4u.ie/products/bran-flakes-375g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/bran-flakes-375g.jpg","4.45","in_stock",""
"1419","Flahavan's Porridge Oats 1.5kg","","https://weshop4u.ie/products/flahavans-porridge-oats-15kg","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/flahavans-porridge-oats-15kg.jpg","3.99","in_stock",""
"1420","Flahavan's Pot Oats Original 44g","","https://weshop4u.ie/products/flahavans-pot-oats-original-44g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/flahavans-pot-oats-original-44g.jpg","1.79","in_stock",""
"1421","Flahavan's Progress Oats 1.5kg","","https://weshop4u.ie/products/flahavans-progress-oats-15kg","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/flahavans-progress-oats-15kg.jpg","3.09","in_stock",""
"1422","Flahavan's Quick Oats Micro 500g","","https://weshop4u.ie/products/flahavans-quick-oats-micro-500g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/flahavans-quick-oats-micro-500g.jpg","3.79","in_stock",""
"1423","Kellogg's Rice Krispies 375g","","https://weshop4u.ie/products/kelloggs-rice-krispies-375g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kelloggs-rice-krispies-375g.jpg","4.09","in_stock",""
"1424","Kellogg's All Bran 375g","","https://weshop4u.ie/products/kelloggs-all-bran-375g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kelloggs-all-bran-375g.jpg","4.29","in_stock",""
"1425","Kellogg's Coco Pops 385g","","https://weshop4u.ie/products/kelloggs-coco-pops-385g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kelloggs-coco-pops-385g.jpg","4.39","in_stock",""
"1426","Kellogg's Corn Flakes 450g","","https://weshop4u.ie/products/kelloggs-corn-flakes-450g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kelloggs-corn-flakes-450g.jpg","3.65","in_stock",""
"1427","kellogg's crunchy nut 450g","","https://weshop4u.ie/products/kelloggs-crunchy-nut-450g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kelloggs-crunchy-nut-450g.jpg","4.39","in_stock",""
"1428","Kellogg's Frosties 540g","","https://weshop4u.ie/products/kelloggs-frosties-540g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kelloggs-frosties-540g.jpg","4.39","in_stock",""
"1429","Kellogg's Krave 385g","","https://weshop4u.ie/products/kelloggs-krave-385g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kelloggs-krave-385g.jpg","4.39","in_stock",""
"1430","Kellogg's Variety pack","","https://weshop4u.ie/products/kelloggs-variety-pack","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kelloggs-variety-pack.jpg","3.99","in_stock",""
"1431","Nestle Cheerios 540g","","https://weshop4u.ie/products/nestle-cheerios-540g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nestle-cheerios-540g.jpg","5.95","in_stock",""
"1432","Nestle Cookie Crisp 375g","","https://weshop4u.ie/products/nestle-cookie-crisp-375g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nestle-cookie-crisp-375g.jpg","4.39","in_stock",""
"1433","Nestle Golden Nuggets 375g","","https://weshop4u.ie/products/nestle-golden-nuggets-375g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nestle-golden-nuggets-375g.jpg","5.05","in_stock",""
"1434","Nestle Honey Cheerios 370g","","https://weshop4u.ie/products/nestle-honey-cheerios-370g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nestle-honey-cheerios-370g.jpg","4.39","in_stock",""
"1435","Nestle Nesquik 375g","","https://weshop4u.ie/products/nestle-nesquik-375g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/nestle-nesquik-375g.jpg","5.05","in_stock",""
"1436","Odlum Original Porridge Oats 1.5kg","","https://weshop4u.ie/products/odlum-original-porridge-oats-15kg","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/odlum-original-porridge-oats-15kg.jpg","4.15","in_stock",""
"1437","Spar  Ni Porridge Oats 1kg","","https://weshop4u.ie/products/spar-ni-porridge-oats-1kg","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-ni-porridge-oats-1kg.jpg","2.19","in_stock",""
"1438","Spar Choco  Hazelnut Bites 600g","","https://weshop4u.ie/products/spar-choco-hazelnut-bites-600g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-choco-hazelnut-bites-600g.jpg","3.49","in_stock",""
"1439","Spar Choco Flakes 500g","","https://weshop4u.ie/products/spar-choco-flakes-500g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-choco-flakes-500g.jpg","2.99","in_stock",""
"1440","Spar Cornflakes 500g","","https://weshop4u.ie/products/spar-cornflakes-500g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-cornflakes-500g.jpg","2.99","in_stock",""
"1441","Spar Honey Bites 500g","","https://weshop4u.ie/products/spar-honey-bites-500g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-honey-bites-500g.jpg","2.99","in_stock",""
"1442","Special K 375g","","https://weshop4u.ie/products/special-k-375g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/special-k-375g.jpg","4.45","in_stock",""
"1443","Weetabix Family 24pk 430g","","https://weshop4u.ie/products/weetabix-family-24pk-430g","","Breakfast Cereal","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/weetabix-family-24pk-430g.jpg","5.49","in_stock",""
"1444","Birds eye Battered Cod 200g","","https://weshop4u.ie/products/birds-eye-battered-cod-200g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-battered-cod-200g.jpg","4.09","in_stock",""
"1445","Birds eye Fish Fingers in Batter 224g","","https://weshop4u.ie/products/birds-eye-fish-fingers-in-batter-224g","","Frozen Fridge","published","https://weshop4u.ie/storage/products/birds-eye-fish-fingers-in-batter-224g.jpg","4.89","in_stock",""
"1446","Dc Breaded Fish Fillet Xl 300g","","https://weshop4u.ie/products/dc-breaded-fish-fillet-xl-300g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/dc-breaded-fish-fillet-xl-300g.jpg","6.49","in_stock",""
"1447","Birds eye Breaded Fish 200g","","https://weshop4u.ie/products/birds-eye-breaded-fish-200g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-breaded-fish-200g.jpg","4.99","in_stock",""
"1448","Gk Battered Chicken Dipper 350g","","https://weshop4u.ie/products/gk-battered-chicken-dipper-350g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/gk-battered-chicken-dipper-350g.jpg","5.49","in_stock",""
"1449","Mccain Microwave Chips 100g","","https://weshop4u.ie/products/mccain-microwave-chips-100g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/mccain-microwave-chips-100g.jpg","4.65","in_stock",""
"1450","Birdseye Waffles 567g","","https://weshop4u.ie/products/birdseye-waffles-567g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birdseye-waffles-567g.jpg","4.29","in_stock",""
"1451","Mccain Jackets 4pk 800g","","https://weshop4u.ie/products/mccain-jackets-4pk-800g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/mccain-jackets-4pk-800g.jpg","5.29","in_stock",""
"1452","Dr Oetker Pepperoni Pizza 250g","","https://weshop4u.ie/products/dr-oetker-pepperoni-pizza-250g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/dr-oetker-pepperoni-250g.jpg","3.59","in_stock",""
"1453","Dr Oetker Bistro Tomato Baguette 250g","","https://weshop4u.ie/products/dr-oetker-bistro-tomato-baguette-250g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/dr-oetker-bistro-tomato-250g.jpg","3.59","in_stock",""
"1454","Ct Deep Dish Pepperoni Pizza 320g","","https://weshop4u.ie/products/ct-deep-dish-pepperoni-pizza-320g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/ct-deep-dish-pepperoni-pizza-320g.jpg","3.99","in_stock",""
"1455","Spar Quarter Pounders 4pk","","https://weshop4u.ie/products/spar-quarter-pounders-4pk","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-quarter-pounders-4pk.jpg","4.49","in_stock",""
"1456","Birds eye Chicken Crispy Southern Fried 170g","","https://weshop4u.ie/products/birds-eye-chicken-crispy-southern-fried-170g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-chicken-crispy-southern-fried-170g.jpg","5.45","in_stock",""
"1457","Birds eye Chicken Crispy Pancake Beef and Onion 250g","","https://weshop4u.ie/products/birds-eye-chicken-crispy-pancake-beef-and-onion-250g","","Frozen Fridge","published","https://weshop4u.ie/storage/products/birds-eye-chicken-crispy-pancake-beef-and-onion-250g.jpg","3.79","in_stock",""
"1458","Birds eye Chicken Crispy Ham and Mozzarella 250g","","https://weshop4u.ie/products/birds-eye-chicken-crispy-ham-and-mozzarella-250g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-chicken-crispy-ham-and-mozzarella-250g.jpg","3.79","in_stock",""
"1459","Birds eye Chicken Crispy Ham 250g","","https://weshop4u.ie/products/birds-eye-chicken-crispy-ham-250g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-chicken-crispy-ham-250g.jpg","3.79","in_stock",""
"1460","Birds eye Chicken Quarter Pounders 2pk 227g","","https://weshop4u.ie/products/birds-eye-chicken-quarter-pounders-2pk-227g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-chicken-quarter-pounders-2pk-227g.jpg","5.49","in_stock",""
"1461","Birds eye Chicken Dippers 12pk  216g","","https://weshop4u.ie/products/birds-eye-chicken-dippers-12pk-216g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-chicken-dippers-12pk-216g.jpg","6.09","in_stock",""
"1462","Birds eye Chicken Dippers 22pk 403g","","https://weshop4u.ie/products/birds-eye-chicken-dippers-22pk-403g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-chicken-dippers-22pk-403g.jpg","7.99","in_stock",""
"1463","Spar Garlic Baguette 340g","","https://weshop4u.ie/products/spar-garlic-baguette-340g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-garlic-baguette-340g.jpg","2.69","in_stock",""
"1464","Glenhaven Sizzler Chicken Tenders 420g","","https://weshop4u.ie/products/glenhaven-sizzler-chicken-tenders-420g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/glenhaven-sizzler-chicken-tenders-420g.jpg","5.49","in_stock",""
"1465","Glenhaven Chicken Goujons Breaded 360g","","https://weshop4u.ie/products/glenhaven-chicken-goujons-breaded-360g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/glenhaven-chicken-goujons-breaded-360g.jpg","4.49","in_stock",""
"1466","Spar Mixed Veg 750g","","https://weshop4u.ie/products/spar-mixed-veg-750g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-mixed-veg-750g.jpg","2.49","in_stock",""
"1467","Birds eye Straight Cut Chips 900g","","https://weshop4u.ie/products/birds-eye-straight-cut-chips-900g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birds-eye-straight-cut-chips-900g.jpg","5.29","in_stock",""
"1468","Mccain Home Chips 1.6kg","","https://weshop4u.ie/products/mccain-home-chips-16kg","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street-1/mccain-home-chips-16kg.jpg","6.75","in_stock",""
"1469","Spar Battered Onion Rings 450g","","https://weshop4u.ie/products/spar-battered-onion-rings-450g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-battered-onion-rings-450g.jpg","2.99","in_stock",""
"1470","Spar Spicy Wedges 750g","","https://weshop4u.ie/products/spar-spicy-wedges-750g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-spicy-wedges-750g.jpg","2.99","in_stock",""
"1471","Spar Straight Cut Chips 750g","","https://weshop4u.ie/products/spar-straight-cut-chips-750g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-straight-cut-chips-750g.jpg","2.99","in_stock",""
"1472","Diggers Crispy Shredded Chicken 320g","","https://weshop4u.ie/products/diggers-crispy-shredded-chicken-320g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/diggers-crispy-shredded-chicken-320g.jpg","5.49","in_stock",""
"1473","Glenhaven Battered Chicken Dippers 650g","","https://weshop4u.ie/products/glenhaven-battered-chicken-dippers-650g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/glenhaven-battered-chicken-dippers-650g.jpg","5.49","in_stock",""
"1474","Glenhaven Chicken Dippers 360g","","https://weshop4u.ie/products/glenhaven-chicken-dippers-360g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/glenhaven-chicken-dippers-360g.jpg","4.49","in_stock",""
"1475","Diggers Chicken Balls 320g","","https://weshop4u.ie/products/diggers-chicken-balls-320g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/diggers-chicken-balls-320g.jpg","5.49","in_stock",""
"1476","Birdseye Potato Dippers 500g","","https://weshop4u.ie/products/birdseye-potato-dippers-500g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/birdseye-potato-dippers-500g.jpg","4.29","in_stock",""
"1477","Spar Broccoli Florets 600g","","https://weshop4u.ie/products/spar-broccoli-florets-600g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-broccoli-florets-600g.jpg","2.99","in_stock",""
"1478","Spar Garden Peas 680g","","https://weshop4u.ie/products/spar-garden-peas-680g","","Frozen Fridge","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/spar-garden-peas-680g.jpg","2.49","in_stock",""
